segment,mean,var,std,len_weighted,gaps_squared,n_peaks,smooth10_n_peaks,smooth20_n_peaks,var_div_duration,var_div_len,diff_peaks,diff2_peaks,diff_var,diff2_var,kurtosis,skew
685,0.1145533642857142,0.0188956538389216,0.1374614631048341,105,500,1,1,1,0.0001889565383892,0.0008997930399486,1,5,0.0026334640428332,0.0007222145384144,-1.055320811114492,0.7472968519217124
686,0.0632358777777777,0.0056696296605517,0.0752969432351123,90,425,1,1,1,6.670152541825563e-05,0.0003149794255862,1,4,0.0010797675786117,0.0004518279664,-1.1331493867029998,0.6988618229980129
687,0.0979715799999999,0.0130205681617065,0.1141077042171412,100,475,1,1,1,0.0001370586122284,0.0006510284080853,1,3,0.0019238948607789,0.0005491647897155,-1.1420160988822945,0.6925658461895986
688,0.0720526694736842,0.0076334677038407,0.0873697184603497,95,450,1,1,1,8.481630782045306e-05,0.0004017614580968,1,2,0.0013595284236124,0.0005780394124257,-1.1866775197287458,0.6921113546387975
689,0.0692449899999999,0.0069167200679558,0.083166820715691,100,475,1,1,1,7.280757966269367e-05,0.0003458360033977,1,3,0.0010738269846589,0.0003249795718577,-1.0885508734627822,0.7337334399604308
690,0.08765615,0.0101108266089704,0.1005526061769186,100,475,1,1,1,0.0001064297537786,0.0005055413304485,1,2,0.0014568744775136,0.0003840068104177,-1.2110014581419264,0.649563479504532
691,0.0467724789473684,0.0033629387767111,0.0579908508017526,95,450,1,1,2,3.736598640790152e-05,0.0001769967777216,1,3,0.0006261040437533,0.0003026843130176,-1.0432737998129482,0.7595564802079445
692,0.0853756839130434,0.0118107305927809,0.1086771852450223,115,550,1,1,1,0.0001073702781161,0.000513510025773,1,2,0.0015011370073755,0.0003686037923661,-0.9734189721366832,0.8231195539161542
693,0.1872384210526315,0.0265098494727153,0.1628184555654405,95,450,1,1,1,0.0002945538830301,0.001395255235406,1,4,0.0035625870355466,0.0009451597805932,-1.3607477947008288,0.3648287826218225
694,0.157274121,0.0141845198734243,0.1190987819980724,100,475,1,1,1,0.0001493107355097,0.0007092259936712,2,3,0.0016594627974844,0.0002881334541455,-1.3224742045155502,0.203131140675529
695,0.180937716,0.0297988571290908,0.1726234547478727,100,475,1,1,1,0.0003136721803062,0.0014899428564545,1,2,0.0037428252266697,0.0007003423756779,-1.3328678676077648,0.4948638301759134
696,0.1226054324999999,0.009296567800017,0.096418710839842,100,475,1,1,1,9.78586084212323e-05,0.0004648283900008,1,3,0.0011069095792544,0.0002994287021911,-1.4252305496396849,0.1582748243330353
697,0.1776535195454545,0.0368018409393677,0.1918380591524209,110,525,1,1,1,0.000350493723232,0.0016728109517894,1,2,0.0041520777253868,0.0007700822641727,-1.219881548679153,0.6288301052974299
698,0.0980212299999999,0.010056660645169,0.1002829030551524,100,475,1,1,1,0.0001058595857386,0.0005028330322584,1,5,0.0014172914151126,0.0005745739857177,-1.3417164374791453,0.5356586549746276
699,0.1597783723809523,0.0295186238025004,0.1718098478041942,105,500,1,1,1,0.000295186238025,0.0014056487525,1,2,0.0035880325252226,0.0007661640211171,-1.3174549379046498,0.5654367752243403
700,0.0762299919047619,0.0075357546567698,0.0868087245429276,105,500,1,1,1,7.53575465676988e-05,0.0003588454598461,2,4,0.0010471811376521,0.0004244431264808,-1.0824928697336385,0.7013831137431146
702,0.3960890583333333,0.2656468799013653,0.5154094293873225,240,1175,1,1,1,0.0011304122548994,0.0055343099979451,1,3,0.0086306964346382,0.0015018559941826,-0.6143434735374806,0.945245252483616
703,0.3411487150943396,0.2178594974125665,0.4667542152059974,265,1300,1,1,1,0.0008379211438944,0.004110556554954,1,5,0.0059437602275357,0.0004268550012623,-0.607313312561192,0.9924923581156704
704,0.4034416681818182,0.2171431671982399,0.4659862306959723,220,1075,1,1,1,0.0010099682195266,0.0049350719817781,1,2,0.0064929279903069,0.0004543238669333,-1.171033913221467,0.6621060867832488
705,0.291112024137931,0.1768299170099977,0.420511494504012,290,1425,1,1,1,0.0006204558491578,0.0030487916725861,1,5,0.0044476273866175,0.0003165406950785,-0.4705702734084021,1.0810090855367505
709,0.3820132272727273,0.2263212228510434,0.4757323016687467,220,1075,1,1,1,0.0010526568504699,0.0051436641557055,1,2,0.0076372098246967,0.0006536629120495,-0.9138095075313726,0.8173726123916272
713,2.474939283870969e-06,4.517651085992985e-10,2.125476672653216e-05,775,3850,1,1,1,5.867079332458424e-13,2.914613603866442e-12,45,55,1.033528484574729e-12,8.733050277024495e-13,-1.469553950595918,0.1081892904007624
714,7.505539878048776e-07,2.1846712183179619e-10,1.4780633336626554e-05,820,4075,1,1,1,2.6805781819852294e-13,1.332116596535343e-12,50,54,5.779214270601507e-13,6.635987864605235e-13,-0.8110488306902548,-0.3093538922792547
716,-1.7822536433962263e-05,2.947972993052177e-10,1.7169662177958473e-05,530,2664,1,1,1,5.625902658496521e-13,2.781106597219035e-12,27,35,1.3092368590013784e-12,7.181582723909089e-13,-1.4660616498337775,0.1189658042476225
718,-7.106140890756303e-06,2.87673770271526e-10,1.6960948389507173e-05,595,2950,1,1,1,4.875826614771627e-13,2.4174266409371933e-12,34,42,9.90008102896287e-13,7.014183679427682e-13,-1.2570561391512654,-0.1057820469451026
719,1.4260507372093025e-05,2.1639274710737968e-10,1.471029391641716e-05,645,3200,1,1,1,3.381136673552808e-13,1.6774631558711606e-12,30,41,7.333213345813086e-13,7.218576769334944e-13,-1.1781912450764451,-0.1297203813982531
720,9.33146830327869e-06,2.3260293800357312e-10,1.5251325778553584e-05,610,3025,1,1,1,3.844676661216085e-13,1.9065814590456814e-12,31,41,7.974497911474873e-13,7.49082410700804e-13,-1.2540267366581486,-0.0923550409540077
721,2.0949666295454546e-05,3.017810000959993e-10,1.737184504006409e-05,660,3275,1,1,1,4.60734351291602e-13,2.286219697696965e-12,38,45,8.638141404878622e-13,5.09856139355195e-13,-1.4658362556394224,-0.0498737700271348
723,8.515750743801651e-06,2.608952204570325e-10,1.6152251250430465e-05,605,3000,1,1,1,4.3482536742838765e-13,2.156158846752335e-12,32,40,7.857616798025722e-13,6.779104928974648e-13,-1.097762975741036,-0.2421836553412249
724,2.517853797016129e-05,2.3425751296961914e-10,1.5305473301065183e-05,620,3075,1,1,1,3.8090652515385226e-13,1.889173491690477e-12,33,40,8.415952039416034e-13,7.239085431500841e-13,-1.4059718043880476,-0.1857318456800343
725,-4.715117222556391e-06,1.9355445361110783e-10,1.3912384900192629e-05,665,3300,1,1,1,2.9326432365319373e-13,1.45529664369254e-12,36,40,7.091681979842431e-13,6.967695591278734e-13,-1.4274638681621583,0.2127309805675069
727,2.3361003075757577e-05,2.8733374169542443e-10,1.695092155888359e-05,660,3275,1,1,1,4.3867746823728924e-13,2.176770770419882e-12,37,45,8.476872831636054e-13,6.749370076371289e-13,-1.2499941663115488,-0.2372262600150909
728,2.063005060833333e-05,2.3507768616007987e-10,1.53322433505368e-05,600,2975,1,1,1,3.950885481682015e-13,1.958980718000666e-12,34,41,8.32184554458437e-13,5.875352224610386e-13,-1.1779741917011382,-0.1491609464665627
729,5.19717555284553e-06,1.9179371922429248e-10,1.3848960943850354e-05,615,3061,1,1,1,3.139013407926227e-13,1.5592985302788009e-12,38,44,7.480970230750285e-13,7.884265503727892e-13,-1.2790640700051636,0.010173639549422
730,-1.7760820948905104e-06,8.027541133409185e-11,8.959654643684202e-06,685,3468,1,1,1,1.170195500496966e-13,5.859519075481158e-13,42,46,4.628579462942483e-13,9.047137865520008e-13,-1.2883818491065964,-0.1899873397557281
731,1.9365342635658915e-05,4.026962692312535e-10,2.0067293520334363e-05,645,3200,1,1,1,6.292129206738337e-13,3.121676505668632e-12,37,43,1.2259814915839842e-12,9.580168307726077e-13,-1.0390216298452537,-0.3318518436654859
732,9.02333684e-06,3.932269610366694e-10,1.982995111029448e-05,625,3100,1,1,1,6.34237033930112e-13,3.145815688293355e-12,28,41,9.764132202382564e-13,7.371950857814958e-13,-1.1553221559779492,-0.3965109701374502
737,6.698902064102563e-06,2.8124953238243103e-10,1.6770495889580338e-05,390,1936,1,1,1,7.286257315607022e-13,3.605763235672193e-12,16,25,1.744713383986041e-12,5.694475071303559e-13,-1.028291020538424,-0.4066008723211244
739,-3.4561206309523817e-06,3.430420777982938e-10,1.852139513639007e-05,420,2075,1,1,1,8.266074163814308e-13,4.083834259503497e-12,19,28,2.1525125974324915e-12,8.213435432635971e-13,-1.260610161708513,0.0149870118747622
740,-1.637509657894737e-06,9.48827561772313e-10,3.080304468347752e-05,380,1875,1,1,1,2.530206831392835e-12,1.2484573181214646e-11,13,26,6.8321216825618484e-12,1.160878265507753e-12,-1.4243439211682396,0.0979367705806234
741,1.740285128205128e-06,4.5193547820707317e-10,2.125877414638655e-05,390,1925,1,1,1,1.173858384953437e-12,5.794044592398374e-12,20,28,3.04537279554969e-12,8.754300252022519e-13,-1.369217285892327,-0.1121505097880579
742,3.73349402739726e-06,6.887626703489311e-10,2.6244288337635125e-05,365,1830,1,1,1,1.9132296398581414e-12,9.435105073273027e-12,14,27,4.9887053435636376e-12,1.1185319189465525e-12,-1.1653971602037498,-0.288864692121979
743,1.943492582089552e-06,1.5917028040550538e-10,1.2616270463393903e-05,335,1650,1,1,1,4.823341830469861e-13,2.3756758269478418e-12,19,23,1.6144667855357549e-12,7.504762679020612e-13,-1.2437079837072789,-0.1646268905567539
744,6.028603790322581e-06,9.506259659084672e-11,9.750004953375497e-06,310,1558,1,1,1,3.0864479412612573e-13,1.5332676869491408e-12,18,21,1.180329094740545e-12,9.96050164193049e-13,-1.3291457807085816,-0.102841671449835
745,7.161078614035088e-06,3.759886711306038e-11,6.13179150926223e-06,285,1435,1,1,1,1.3380379755537505e-13,6.596292475975505e-13,18,19,7.156945980851671e-13,7.908175983321259e-13,-1.5169932222240914,-0.0698122902207611
747,4.5656846710526324e-07,1.2113921244498646e-10,1.1006326019384782e-05,380,1875,1,1,1,3.230378998532972e-13,1.593937005855085e-12,22,25,1.0867714623942865e-12,7.508182098084037e-13,-1.4798629517537305,0.0090767958804352
748,4.095949758974358e-06,3.61899896931857e-10,1.902366675832651e-05,390,1925,1,1,1,9.399997322905378e-13,4.6397422683571406e-12,12,26,2.5019524452471798e-12,7.038339008920891e-13,-1.3316790898071982,-0.0404660885540469
750,-1.460961201818182e-05,1.552268325186491e-10,1.2459006080689145e-05,275,1352,1,1,1,5.749141945135152e-13,2.82230604579362e-12,14,20,1.8165605426711596e-12,6.014273504739599e-13,-0.878688263757645,-0.4475086426556677
751,-3.10087350877193e-05,9.0481927564032e-11,9.512198881648344e-06,285,1391,1,1,1,3.2430798410047323e-13,1.5874022379654738e-12,12,16,1.270911435022321e-12,5.665392186247922e-13,-1.3347310246721973,-0.0463412272783065
752,-3.8330304e-05,3.5265998288384e-11,5.938518189614645e-06,250,1225,1,1,1,1.439428501566694e-13,7.053199657676799e-13,17,19,8.448887593419418e-13,8.969035678993088e-13,-1.4112916176432435,0.0027278472532075
757,-5.316042186046512e-06,1.3477375700394266e-10,1.1609210007745687e-05,215,1050,1,1,1,6.417797952568698e-13,3.134273418696341e-12,9,10,2.18844473813161e-12,6.676418878702199e-13,-0.9927427556619444,-0.4541557638907646
758,8.775806697674421e-06,8.925327175524778e-11,9.447394971908806e-06,215,1050,1,1,1,4.250155797868942e-13,2.0756574826801808e-12,10,13,1.6491582851914833e-12,9.300013708034889e-13,-0.8615816280541222,-0.5621546245085939
759,1.299688735e-05,8.948186974556187e-11,9.459485701958743e-06,200,975,1,1,1,4.588813833105738e-13,2.237046743639047e-12,9,15,1.972241315555456e-12,7.171323609469164e-13,-0.649784473141608,-0.5948360003237275
760,6.18724e-07,1.4021228767779868e-10,1.1841126959787177e-05,220,1075,1,1,1,6.521501752455754e-13,3.1866429017681518e-12,7,12,2.740341315427948e-12,1.0911612845356298e-12,-0.9836476622642288,-0.3180160280795915
762,-2.7886002325581395e-05,7.503176073371552e-11,8.6620875505686e-06,215,1050,1,1,1,3.5729409873197865e-13,1.7449246682259422e-12,8,13,1.9025923878061223e-12,7.625026327305169e-13,-1.1370334946840972,-0.1916239641277419
763,1.4281716739130437e-06,4.773414980170061e-10,2.1848146329082614e-05,230,1125,1,1,1,2.1215177689644718e-12,1.0376989087326222e-11,5,15,9.333255250053287e-12,7.877066732273843e-13,-1.4879088891057015,0.0377866931713861
765,-7.728606431818182e-07,1.394335442141669e-10,1.1808198178137378e-05,220,1075,1,1,1,6.485281126240319e-13,3.1689441866856112e-12,8,13,3.007406572650346e-12,9.025699585511752e-13,-1.3387416893871582,-0.0417464457506603
766,1.7800077999999994e-06,8.007318040404603e-11,8.9483618838336e-06,225,1100,1,1,1,3.6396900183657284e-13,1.7794040089788005e-12,7,13,1.7662397634546054e-12,8.142189550914511e-13,-1.3233809235480984,-0.0785367083953177
769,2.2167638888888886e-06,3.2673995487876547e-10,1.807594962591912e-05,225,1100,1,1,1,1.4851816130852976e-12,7.2608878861947875e-12,4,12,6.6861876682228306e-12,6.692183779301519e-13,-1.3779579124326302,-0.1180193216903717
770,-4.295487634693878e-06,3.3125797691642246e-10,1.8200493864629674e-05,245,1200,1,1,1,1.3802415704850936e-12,6.7603668758453556e-12,5,15,5.995186216108514e-12,6.316377622843029e-13,-1.4847728856734663,0.1201736850328077
771,-2.9141838863636365e-06,2.9594218979632725e-10,1.7202970377127527e-05,220,1075,1,1,1,1.3764753013782662e-12,6.725958859007438e-12,5,14,5.890249552136989e-12,8.410412319151824e-13,-1.2835209053167362,-0.0954849885441607
772,3.604479608695651e-06,4.156830542876338e-10,2.038830680286212e-05,230,1125,1,1,1,1.8474802412783727e-12,9.036588136687691e-12,1,16,7.463885771750399e-12,5.723860739605454e-13,-1.2310427598600513,-0.2296623710971947
773,-4.95193085106383e-06,4.626255864052248e-10,2.150873279403565e-05,235,1150,1,1,1,2.011415593066195e-12,9.843097583089888e-12,5,15,8.793410101512476e-12,9.00534173670618e-13,-1.4813325429857118,-0.019414555528877
774,1.044142244897959e-06,9.343766169333564e-10,3.0567574600111084e-05,245,1200,1,1,1,3.893235903888985e-12,1.906891054966033e-11,1,14,1.576043149169149e-11,7.767966662553187e-13,-1.4873770299079374,-0.0289544860584994
775,-5.4474408163265395e-08,1.1116700411845958e-09,3.334171623034117e-05,245,1200,1,1,1,4.631958504935816e-12,2.268714369764481e-11,1,16,1.8832660913890388e-11,7.599955159374346e-13,-1.501226879294394,0.0419974368676714
776,-9.381665957446806e-07,9.229869259787376e-10,3.0380699892838835e-05,235,1150,1,1,1,4.012986634690164e-12,1.9638019701675267e-11,3,14,1.7091680925418336e-11,1.1576223038888897e-12,-1.481778291458647,0.0208644657368853
777,-5.186206666666668e-07,7.198877439559509e-11,8.484619873370587e-06,195,950,1,1,1,3.7888828629260583e-13,1.845866010143464e-12,7,14,2.342928735181271e-12,1.1208848313443322e-12,-1.4484162346480869,-0.1248225297512525
778,-3.260242761904762e-06,1.4361290139957807e-10,1.198386003754959e-05,210,1025,1,1,1,7.005507385345272e-13,3.4193547952280495e-12,7,13,3.5043717890714333e-12,8.119162551059994e-13,-1.3104364692329011,-0.0281234731490936
780,1.3379908510638302e-06,6.631324853789269e-10,2.575135890353996e-05,235,1150,1,1,1,2.8831847190388124e-12,1.4109201816572912e-11,1,14,1.2419798606249908e-11,7.174024736311123e-13,-1.4984958081757127,0.0549922271590481
781,-1.3854915116279071e-06,3.4950743516189596e-10,1.86951179499327e-05,215,1050,1,1,1,1.6643211198185521e-12,8.128079887485953e-12,4,12,7.898166456184298e-12,8.748464852709998e-13,-1.4673858576596284,-0.0795722094458667
782,7.631785106382976e-07,4.136067380174723e-10,2.0337323767336555e-05,235,1150,1,1,1,1.7982901652933577e-12,8.800143362073879e-12,2,14,7.662049866433271e-12,6.812928091624687e-13,-1.489351514285676,-0.01604470912237
783,-7.9469797826087e-07,3.8796959278742045e-10,1.969694374230227e-05,230,1125,1,1,1,1.7243093012774245e-12,8.434121582335227e-12,2,14,7.403822922787779e-12,7.003860575032026e-13,-1.405162534512581,-0.1247535674575805
784,-3.782365306122448e-07,6.098595438402798e-10,2.46953344549184e-05,245,1200,1,1,1,2.5410814326678325e-12,1.2446113139597546e-11,5,17,1.0574170804991491e-11,1.114773363974285e-12,-1.5090151222923436,0.0288866109831039
785,9.411000851063832e-07,6.371366151616148e-10,2.5241565228044292e-05,235,1150,1,1,1,2.770159196354848e-12,1.3556098194927977e-11,5,14,1.2002057424783305e-11,1.5597706928623796e-12,-1.4916268102965728,0.0275867557512847
786,-5.538300707317073e-06,1.7613219184696878e-10,1.3271480393948852e-05,205,1000,1,1,1,8.806609592348439e-13,4.295907118218751e-12,3,13,4.4139034290943e-12,5.935552766077014e-13,-1.4027656711881218,-0.1491051831760709
787,4.92170826086956e-07,4.21975265402182e-10,2.0542036544660853e-05,230,1125,1,1,1,1.875445624009698e-12,9.173375334830043e-12,3,15,8.259900897759683e-12,6.603074085872387e-13,-1.5052777539756828,0.0691059656561756
788,-1.4747700851063834e-06,6.853216891956237e-10,2.617864949143908e-05,235,1150,1,1,1,2.979659518241842e-12,1.45813125360771e-11,2,15,1.1679595200101019e-11,8.265010502095818e-13,-1.2749077456503948,-0.1312893929115992
789,-4.355763191489361e-06,9.936073491376812e-10,3.15215378612415e-05,235,1150,1,1,1,4.320031952772527e-12,2.114058189654641e-11,3,14,1.8531236424872212e-11,1.3937077227772853e-12,-1.5003462322185033,0.0630698939420381
791,4.275595282608696e-06,9.458448052243782e-10,3.0754589986283e-05,230,1125,1,1,1,4.203754689886127e-12,2.0561843591834315e-11,1,14,1.8192140576150618e-11,9.179823526751106e-13,-1.401390288057058,-0.0354792595158344
793,-2.1610691495348837e-05,2.4820966388659486e-10,1.575467117672073e-05,215,1050,1,1,1,1.181950780412357e-12,5.772317764804533e-12,2,12,5.661904442036715e-12,6.504476317431693e-13,-1.483267663866094,-0.0143675296377611
794,-1.7742546627906978e-05,4.2602218605631937e-10,2.0640304892523252e-05,215,1050,1,1,1,2.028677076458664e-12,9.907492698984172e-12,5,13,9.718573877174772e-12,1.2406042655285237e-12,-1.5142826670350529,-0.034442881240661
795,-1.1993982395348838e-05,6.62394663966805e-10,2.5737029043127825e-05,215,1050,1,1,1,3.1542603046038337e-12,1.5404527068995467e-11,1,15,1.4717790653442378e-11,7.819461395353579e-13,-1.5428836031949598,-0.0428473843781448
796,-4.250803761904761e-06,8.287788415851771e-10,2.878851926697824e-05,210,1025,1,1,1,4.042823617488669e-12,1.9732829561551838e-11,1,11,1.9110058548532377e-11,1.0868106490885997e-12,-1.5011495058587814,-0.0392363408403828
797,2.5484573809523816e-06,8.335141572750526e-10,2.8870645252142404e-05,210,1025,1,1,1,4.065922718414892e-12,1.984557517321554e-11,1,11,1.9374602013299462e-11,1.1070384417900006e-12,-1.413499754792734,0.0876450466819938
799,1.3214765769230767e-05,2.900765796211589e-10,1.7031634672607292e-05,195,950,1,1,1,1.5267188401113629e-12,7.437861015927153e-12,7,13,7.534322296385038e-12,1.71347238188039e-12,-1.34049511930809,-0.104303970506797
801,1.1049430835135136e-05,1.7746631446737135e-10,1.33216483389771e-05,185,900,1,1,1,9.859239692631745e-13,4.796386877496523e-12,5,10,5.163498780837144e-12,1.048691656942907e-12,-1.1593644792744948,-0.2796692304866909
